user_id,perk,group
521033,Free Cancellation,Business Breeze
521044,Jet Miles Points,Frequent Travellers
521060,Free Cancellation,Business Breeze
521062,20% off on First Booking,High Intent Visitors
521065,Jet Miles Points,Frequent Travellers
521066,Jet Miles Points,Frequent Travellers
521070,Jet Miles Points,Frequent Travellers
521109,Loyalty Rewards,Minimal Discount Seekers
521127,Free Cancellation,Business Breeze
521152,1 Extra Bag with VIP Lounge,Elite Flyers
521170,1 Extra Bag with VIP Lounge,Elite Flyers
521185,Loyalty Rewards,Minimal Discount Seekers
521186,Loyalty Rewards,Minimal Discount Seekers
521187,20% off on First Booking,High Intent Visitors
521192,Loyalty Rewards,Minimal Discount Seekers
521201,Loyalty Rewards,Minimal Discount Seekers
521211,20% off on First Booking,High Intent Visitors
521212,Jet Miles Points,Frequent Travellers
521235,Jet Miles Points,Frequent Travellers
521250,Loyalty Rewards,Minimal Discount Seekers
521259,Loyalty Rewards,Minimal Discount Seekers
521282,Loyalty Rewards,Minimal Discount Seekers
521286,Loyalty Rewards,Minimal Discount Seekers
521293,Jet Miles Points,Frequent Travellers
521295,Exclusive Discount,Budget Consious
521298,Loyalty Rewards,Minimal Discount Seekers
521309,Loyalty Rewards,Minimal Discount Seekers
521316,Loyalty Rewards,Minimal Discount Seekers
521331,20% off on First Booking,High Intent Visitors
521335,Jet Miles Points,Frequent Travellers
521343,Jet Miles Points,Frequent Travellers
521379,Loyalty Rewards,Minimal Discount Seekers
521392,Loyalty Rewards,Minimal Discount Seekers
521404,Jet Miles Points,Frequent Travellers
521408,Loyalty Rewards,Minimal Discount Seekers
521416,Loyalty Rewards,Minimal Discount Seekers
521434,Free Cancellation,Business Breeze
521462,Jet Miles Points,Frequent Travellers
521474,1 Extra Bag with VIP Lounge,Elite Flyers
521491,Free Cancellation,Business Breeze
521509,Jet Miles Points,Frequent Travellers
521510,1 Extra Bag with VIP Lounge,Elite Flyers
521514,Loyalty Rewards,Minimal Discount Seekers
521587,Free Cancellation,Business Breeze
521607,Free Cancellation,Business Breeze
521609,Loyalty Rewards,Minimal Discount Seekers
521642,20% off on First Booking,High Intent Visitors
521657,Loyalty Rewards,Minimal Discount Seekers
521658,Jet Miles Points,Frequent Travellers
521663,20% off on First Booking,High Intent Visitors
521695,Free Cancellation,Business Breeze
521708,Jet Miles Points,Frequent Travellers
521719,Loyalty Rewards,Minimal Discount Seekers
521720,Free Cancellation,Business Breeze
521743,Jet Miles Points,Frequent Travellers
521748,Exclusive Discount,Budget Consious
521768,Loyalty Rewards,Minimal Discount Seekers
521785,Loyalty Rewards,Minimal Discount Seekers
521814,Free Cancellation,Business Breeze
521818,Loyalty Rewards,Minimal Discount Seekers
521859,Jet Miles Points,Frequent Travellers
521865,Jet Miles Points,Frequent Travellers
521883,Loyalty Rewards,Minimal Discount Seekers
521884,1 Extra Bag with VIP Lounge,Elite Flyers
521885,Loyalty Rewards,Minimal Discount Seekers
521904,20% off on First Booking,High Intent Visitors
521921,1 Extra Bag with VIP Lounge,Elite Flyers
521925,Free Cancellation,Business Breeze
521941,Loyalty Rewards,Minimal Discount Seekers
521943,Loyalty Rewards,Minimal Discount Seekers
521956,Jet Miles Points,Frequent Travellers
521963,1 Extra Bag with VIP Lounge,Elite Flyers
521986,Loyalty Rewards,Minimal Discount Seekers
521992,Jet Miles Points,Frequent Travellers
521997,Free Cancellation,Business Breeze
522001,20% off on First Booking,High Intent Visitors
522005,Free Cancellation,Business Breeze
522062,Free Cancellation,Business Breeze
522086,Loyalty Rewards,Minimal Discount Seekers
522111,Loyalty Rewards,Minimal Discount Seekers
522112,Loyalty Rewards,Minimal Discount Seekers
522115,Free Cancellation,Business Breeze
522118,Loyalty Rewards,Minimal Discount Seekers
522134,20% off on First Booking,High Intent Visitors
522152,Loyalty Rewards,Minimal Discount Seekers
522171,Free Cancellation,Business Breeze
522179,Exclusive Discount,Budget Consious
522184,20% off on First Booking,High Intent Visitors
522201,20% off on First Booking,High Intent Visitors
522223,Free Cancellation,Business Breeze
522233,Jet Miles Points,Frequent Travellers
522237,Jet Miles Points,Frequent Travellers
522263,Loyalty Rewards,Minimal Discount Seekers
522265,Free Cancellation,Business Breeze
522276,1 Extra Bag with VIP Lounge,Elite Flyers
522286,Loyalty Rewards,Minimal Discount Seekers
522315,Loyalty Rewards,Minimal Discount Seekers
522323,Jet Miles Points,Frequent Travellers
522364,Loyalty Rewards,Minimal Discount Seekers
522373,Loyalty Rewards,Minimal Discount Seekers
522375,Loyalty Rewards,Minimal Discount Seekers
522387,20% off on First Booking,High Intent Visitors
522402,Loyalty Rewards,Minimal Discount Seekers
522420,20% off on First Booking,High Intent Visitors
522426,Jet Miles Points,Frequent Travellers
522427,Loyalty Rewards,Minimal Discount Seekers
522438,Free Cancellation,Business Breeze
522441,Free Cancellation,Business Breeze
522445,1 Night with Hotel Meal Free,Long Term Lodgers
522457,Jet Miles Points,Frequent Travellers
522465,Jet Miles Points,Frequent Travellers
522476,Jet Miles Points,Frequent Travellers
522484,Free Cancellation,Business Breeze
522513,Free Cancellation,Business Breeze
522523,20% off on First Booking,High Intent Visitors
522532,Jet Miles Points,Frequent Travellers
522533,Free Cancellation,Business Breeze
522585,Exclusive Discount,Budget Consious
522607,Loyalty Rewards,Minimal Discount Seekers
522624,20% off on First Booking,High Intent Visitors
522631,1 Extra Bag with VIP Lounge,Elite Flyers
522633,Jet Miles Points,Frequent Travellers
522634,Jet Miles Points,Frequent Travellers
522639,Loyalty Rewards,Minimal Discount Seekers
522654,Loyalty Rewards,Minimal Discount Seekers
522687,Loyalty Rewards,Minimal Discount Seekers
522738,1 Night with Hotel Meal Free,Long Term Lodgers
522745,Loyalty Rewards,Minimal Discount Seekers
522748,Jet Miles Points,Frequent Travellers
522761,Loyalty Rewards,Minimal Discount Seekers
522788,20% off on First Booking,High Intent Visitors
522800,Free Cancellation,Business Breeze
522809,1 Extra Bag with VIP Lounge,Elite Flyers
522873,Loyalty Rewards,Minimal Discount Seekers
522898,Early Bird Bonuses,Pre Booked Nomands
522911,20% off on First Booking,High Intent Visitors
522927,Loyalty Rewards,Minimal Discount Seekers
522937,Jet Miles Points,Frequent Travellers
522939,Loyalty Rewards,Minimal Discount Seekers
522943,20% off on First Booking,High Intent Visitors
522944,1 Extra Bag with VIP Lounge,Elite Flyers
522970,Jet Miles Points,Frequent Travellers
522981,Free Cancellation,Business Breeze
522999,Loyalty Rewards,Minimal Discount Seekers
523030,Exclusive Discount,Budget Consious
523057,20% off on First Booking,High Intent Visitors
523073,Loyalty Rewards,Minimal Discount Seekers
523077,Loyalty Rewards,Minimal Discount Seekers
523090,Loyalty Rewards,Minimal Discount Seekers
523098,Jet Miles Points,Frequent Travellers
523146,Jet Miles Points,Frequent Travellers
523158,Jet Miles Points,Frequent Travellers
523209,Jet Miles Points,Frequent Travellers
523228,Free Cancellation,Business Breeze
523231,Jet Miles Points,Frequent Travellers
523256,Loyalty Rewards,Minimal Discount Seekers
523271,Loyalty Rewards,Minimal Discount Seekers
523273,Loyalty Rewards,Minimal Discount Seekers
523290,Loyalty Rewards,Minimal Discount Seekers
523299,20% off on First Booking,High Intent Visitors
523301,Free Cancellation,Business Breeze
523335,Loyalty Rewards,Minimal Discount Seekers
523338,Jet Miles Points,Frequent Travellers
523392,Loyalty Rewards,Minimal Discount Seekers
523395,Jet Miles Points,Frequent Travellers
523442,Free Cancellation,Business Breeze
523454,Jet Miles Points,Frequent Travellers
523465,Loyalty Rewards,Minimal Discount Seekers
523474,Jet Miles Points,Frequent Travellers
523484,Free Cancellation,Business Breeze
523503,1 Extra Bag with VIP Lounge,Elite Flyers
523505,Free Cancellation,Business Breeze
523511,Loyalty Rewards,Minimal Discount Seekers
523513,Loyalty Rewards,Minimal Discount Seekers
523517,1 Night with Hotel Meal Free,Long Term Lodgers
523526,1 Extra Bag with VIP Lounge,Elite Flyers
523546,Loyalty Rewards,Minimal Discount Seekers
523559,Loyalty Rewards,Minimal Discount Seekers
523612,Free Cancellation,Business Breeze
523619,1 Extra Bag with VIP Lounge,Elite Flyers
523657,Loyalty Rewards,Minimal Discount Seekers
523666,Jet Miles Points,Frequent Travellers
523686,Loyalty Rewards,Minimal Discount Seekers
523690,Free Cancellation,Business Breeze
523700,1 Extra Bag with VIP Lounge,Elite Flyers
523710,Free Cancellation,Business Breeze
523715,Loyalty Rewards,Minimal Discount Seekers
523717,Jet Miles Points,Frequent Travellers
523729,20% off on First Booking,High Intent Visitors
523735,Free Cancellation,Business Breeze
523746,Loyalty Rewards,Minimal Discount Seekers
523756,Jet Miles Points,Frequent Travellers
523768,Loyalty Rewards,Minimal Discount Seekers
523771,1 Extra Bag with VIP Lounge,Elite Flyers
523787,Loyalty Rewards,Minimal Discount Seekers
523800,1 Night with Hotel Meal Free,Long Term Lodgers
523807,Loyalty Rewards,Minimal Discount Seekers
523819,Jet Miles Points,Frequent Travellers
523824,Loyalty Rewards,Minimal Discount Seekers
523841,Loyalty Rewards,Minimal Discount Seekers
523842,Free Cancellation,Business Breeze
523845,Free Cancellation,Business Breeze
523846,Loyalty Rewards,Minimal Discount Seekers
523860,1 Extra Bag with VIP Lounge,Elite Flyers
523866,Loyalty Rewards,Minimal Discount Seekers
523877,Jet Miles Points,Frequent Travellers
523887,20% off on First Booking,High Intent Visitors
523913,Jet Miles Points,Frequent Travellers
523938,1 Extra Bag with VIP Lounge,Elite Flyers
523981,Jet Miles Points,Frequent Travellers
524001,Free Cancellation,Business Breeze
524012,Free Cancellation,Business Breeze
524031,Free Cancellation,Business Breeze
524036,Loyalty Rewards,Minimal Discount Seekers
524038,Free Cancellation,Business Breeze
524043,Free Cancellation,Business Breeze
524046,Jet Miles Points,Frequent Travellers
524052,Jet Miles Points,Frequent Travellers
524057,20% off on First Booking,High Intent Visitors
524076,Loyalty Rewards,Minimal Discount Seekers
524080,Jet Miles Points,Frequent Travellers
524098,20% off on First Booking,High Intent Visitors
524116,Free Cancellation,Business Breeze
524120,Jet Miles Points,Frequent Travellers
524151,Loyalty Rewards,Minimal Discount Seekers
524167,Jet Miles Points,Frequent Travellers
524169,Loyalty Rewards,Minimal Discount Seekers
524172,20% off on First Booking,High Intent Visitors
524180,Free Cancellation,Business Breeze
524194,Loyalty Rewards,Minimal Discount Seekers
524200,Jet Miles Points,Frequent Travellers
524211,Loyalty Rewards,Minimal Discount Seekers
524214,Loyalty Rewards,Minimal Discount Seekers
524226,Free Cancellation,Business Breeze
524244,Loyalty Rewards,Minimal Discount Seekers
524251,Loyalty Rewards,Minimal Discount Seekers
524278,Loyalty Rewards,Minimal Discount Seekers
524313,1 Extra Bag with VIP Lounge,Elite Flyers
524318,20% off on First Booking,High Intent Visitors
524328,Loyalty Rewards,Minimal Discount Seekers
524358,1 Extra Bag with VIP Lounge,Elite Flyers
524365,Free Cancellation,Business Breeze
524383,20% off on First Booking,High Intent Visitors
524407,Free Cancellation,Business Breeze
524412,Free Cancellation,Business Breeze
524419,Loyalty Rewards,Minimal Discount Seekers
524448,Loyalty Rewards,Minimal Discount Seekers
524473,Jet Miles Points,Frequent Travellers
524484,1 Extra Bag with VIP Lounge,Elite Flyers
524511,Free Cancellation,Business Breeze
524572,Loyalty Rewards,Minimal Discount Seekers
524606,Loyalty Rewards,Minimal Discount Seekers
524607,Jet Miles Points,Frequent Travellers
524615,Jet Miles Points,Frequent Travellers
524620,Loyalty Rewards,Minimal Discount Seekers
524628,Loyalty Rewards,Minimal Discount Seekers
524637,Jet Miles Points,Frequent Travellers
524644,1 Night with Hotel Meal Free,Long Term Lodgers
524650,Loyalty Rewards,Minimal Discount Seekers
524663,Loyalty Rewards,Minimal Discount Seekers
524668,Jet Miles Points,Frequent Travellers
524682,Loyalty Rewards,Minimal Discount Seekers
524722,Free Cancellation,Business Breeze
524728,20% off on First Booking,High Intent Visitors
524739,Loyalty Rewards,Minimal Discount Seekers
524766,1 Extra Bag with VIP Lounge,Elite Flyers
524797,20% off on First Booking,High Intent Visitors
524805,Jet Miles Points,Frequent Travellers
524807,Loyalty Rewards,Minimal Discount Seekers
524821,1 Extra Bag with VIP Lounge,Elite Flyers
524834,Loyalty Rewards,Minimal Discount Seekers
524842,20% off on First Booking,High Intent Visitors
524849,Loyalty Rewards,Minimal Discount Seekers
524861,Free Cancellation,Business Breeze
524880,20% off on First Booking,High Intent Visitors
524885,20% off on First Booking,High Intent Visitors
524895,Loyalty Rewards,Minimal Discount Seekers
524909,Loyalty Rewards,Minimal Discount Seekers
524913,20% off on First Booking,High Intent Visitors
524923,Loyalty Rewards,Minimal Discount Seekers
524926,Free Cancellation,Business Breeze
524929,Free Cancellation,Business Breeze
524940,20% off on First Booking,High Intent Visitors
524980,Loyalty Rewards,Minimal Discount Seekers
525022,Loyalty Rewards,Minimal Discount Seekers
525034,Loyalty Rewards,Minimal Discount Seekers
525043,Loyalty Rewards,Minimal Discount Seekers
525053,Free Cancellation,Business Breeze
525056,Jet Miles Points,Frequent Travellers
525081,1 Night with Hotel Meal Free,Long Term Lodgers
525089,Jet Miles Points,Frequent Travellers
525102,Jet Miles Points,Frequent Travellers
525106,Loyalty Rewards,Minimal Discount Seekers
525168,Loyalty Rewards,Minimal Discount Seekers
525175,20% off on First Booking,High Intent Visitors
525176,Loyalty Rewards,Minimal Discount Seekers
525201,Jet Miles Points,Frequent Travellers
525212,Free Cancellation,Business Breeze
525227,Free Cancellation,Business Breeze
525234,Free Cancellation,Business Breeze
525244,Loyalty Rewards,Minimal Discount Seekers
525265,Loyalty Rewards,Minimal Discount Seekers
525281,Free Cancellation,Business Breeze
525308,Loyalty Rewards,Minimal Discount Seekers
525323,Loyalty Rewards,Minimal Discount Seekers
525332,Free Cancellation,Business Breeze
525356,Free Cancellation,Business Breeze
525377,20% off on First Booking,High Intent Visitors
525379,20% off on First Booking,High Intent Visitors
525389,1 Extra Bag with VIP Lounge,Elite Flyers
525405,Loyalty Rewards,Minimal Discount Seekers
525410,Jet Miles Points,Frequent Travellers
525415,Loyalty Rewards,Minimal Discount Seekers
525447,Jet Miles Points,Frequent Travellers
525488,1 Extra Bag with VIP Lounge,Elite Flyers
525515,Free Cancellation,Business Breeze
525529,Loyalty Rewards,Minimal Discount Seekers
525546,Jet Miles Points,Frequent Travellers
525555,Loyalty Rewards,Minimal Discount Seekers
525591,Loyalty Rewards,Minimal Discount Seekers
525610,Jet Miles Points,Frequent Travellers
525611,Jet Miles Points,Frequent Travellers
525615,Jet Miles Points,Frequent Travellers
525631,1 Extra Bag with VIP Lounge,Elite Flyers
525647,20% off on First Booking,High Intent Visitors
525671,Jet Miles Points,Frequent Travellers
525684,Jet Miles Points,Frequent Travellers
525716,Jet Miles Points,Frequent Travellers
525722,Jet Miles Points,Frequent Travellers
525734,Loyalty Rewards,Minimal Discount Seekers
525761,20% off on First Booking,High Intent Visitors
525769,Free Cancellation,Business Breeze
525789,Free Cancellation,Business Breeze
525804,Loyalty Rewards,Minimal Discount Seekers
525806,1 Night with Hotel Meal Free,Long Term Lodgers
525824,1 Night with Hotel Meal Free,Long Term Lodgers
525842,Loyalty Rewards,Minimal Discount Seekers
525844,Free Cancellation,Business Breeze
525848,20% off on First Booking,High Intent Visitors
525864,Loyalty Rewards,Minimal Discount Seekers
525879,Jet Miles Points,Frequent Travellers
525920,Free Cancellation,Business Breeze
525975,Jet Miles Points,Frequent Travellers
525996,Jet Miles Points,Frequent Travellers
526032,20% off on First Booking,High Intent Visitors
526036,20% off on First Booking,High Intent Visitors
