"gender","age","married","has_children","home_country","user_id","median_page_clicks","num_sessions","median_session_duration_seconds","total_booked_trips","num_cancelled_trips","num_no_booking","num_not_completed_trips","num_completed_trips","num_round_trip_flights","num_one_way_flights","total_flights_booked","total_hotels_booked","median_flight_discount_amount","median_flight_base_price","median_flight_spent","median_hotel_spent","median_hotel_discount_amount","median_checked_bags","median_seats_booked","median_rooms","median_days_until_departure","median_days_until_checkin","median_days_stay_flight","median_night_stay_hotel","num_times_travelled_from_homeairport","num_times_travelled_to_homeairport","num_times_travelled_from_outside_homeairport","num_times_expensive_hotel_booked","num_times_expensive_flight_booked","num_weekend_trip","num_holiday_season_trip","avg_distance_flown"
"F","28","false","false","usa","522800","17","8","126.5","5","0","3","0","5","4","","8","4","","462.19","462.19","633.5","","1","1","1","6.31990162037037","6.754474565972222","4","4.5","4","0","0","0","0","0","1","2272.7328394357837"
"F","53","true","true","canada","522809","16.5","8","122.5","1","0","7","0","1","1","","2","1","","565.09","565.09","1155","","2","1","1","8.210277777777778","8.460069965277778","5","3","1","0","0","1","0","0","0","2965.586585057856"
"F","33","false","true","canada","522873","5","8","38","1","0","7","0","1","1","","2","0","","807.06","807.06","","","1","1","","6.5290740740740745","","2","","1","0","0","0","0","0","0","3754.551064141124"
"F","42","false","true","usa","522898","12","8","88","2","0","6","0","2","2","","4","2","","1483.3049999999998","1483.3049999999998","2029","","1","1","1","129.30921874999999","129.80959739583332","10.5","9","2","0","0","0","0","0","0","8977.352975520862"
"M","39","true","true","usa","522911","12","8","88","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","36","false","false","usa","522927","7.5","8","57.5","1","0","7","0","1","1","","2","1","","800.95","800.95","464","","1","1","1","7.587777777777778","7.8776423611111115","5","4","1","0","0","0","0","0","0","3826.3093349493297"
"F","46","false","false","usa","522937","22","8","167","7","0","1","0","7","6","1","13","5","","409.66","409.66","118","0.1","1","1","1","9.581782407407408","9.739950636574074","3.5","2","7","0","0","0","0","0","2","2265.4348605745777"
"F","44","false","true","usa","522939","16","8","120","2","0","6","0","2","2","","4","2","","227.595","227.595","349","","0.5","1","1","11.73740162037037","11.881527401620371","3.5","3","2","0","0","0","0","0","0","1213.9789035968479"
"F","76","true","false","usa","522943","18","9","137","1","0","8","0","1","","","0","1","","","","399","","","","1","","18.16011574074074","","3","0","0","0","0","0","0","0",""
"F","55","true","false","usa","522944","6","8","46","2","0","6","0","2","2","","4","2","0.2","655.7650000000001","594.508","171.5","","1.5","1","1","9.394108796296297","9.666278587962964","2.5","1","2","0","0","0","0","0","1","3714.0792288066195"
"F","44","false","false","usa","522970","18.5","8","140","6","0","2","0","6","5","1","11","5","0.3","372.17","372.17","564","","0","1","1","7.4729571759259255","9.097750694444445","4","2","6","0","0","1","0","0","1","2541.85160866234"
"F","38","false","false","usa","522981","18","8","137.5","5","0","3","0","5","4","1","9","4","","200.05","200.05","753","0.07500000000000001","0","1","1","6.610543981481482","6.360568200231482","4","3","5","0","0","2","0","0","0","1420.371387619091"
"F","36","true","false","usa","522999","8","9","62","3","0","6","0","3","2","","4","3","","600.7","1090.7350000000001","813","","0","1.5","1","7.3055208333333335","6.733194444444444","2.5","3","2","0","0","0","0","0","0","1911.9928841523038"
"F","34","false","false","usa","523030","7.5","8","57.5","2","0","6","0","2","2","","4","2","0.2","209.66","186.447","19","0.25","0","1","1","5.71615162037037","5.859107870370371","1.5","0.5","2","0","0","0","0","0","0","1162.70714324521"
"F","68","false","false","usa","523057","8.5","8","62","0","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","35","true","true","usa","523073","12.5","8","93","2","0","6","0","2","1","","2","2","","274.75","274.75","508","","0","1","1.5","5.497673611111111","5.747417737268519","4","2","1","0","0","0","0","0","0","1544.8685790157542"
"F","32","false","false","usa","523077","16.5","8","123.5","4","0","4","0","4","1","","2","4","0.15","551.81","551.81","860","0.1","1","1","1","4.470347222222222","6.393327546296296","5","5.5","1","0","0","0","0","0","0","3283.4744190618712"
"F","36","false","true","usa","523090","6","8","46","2","0","6","0","2","2","","4","2","0.2","456.745","416.105","507","","1","1","1","8.187135416666667","8.408648177083334","4","3","2","0","0","0","0","0","0","2787.7774935907933"
"M","41","false","false","usa","523098","17.5","8","133","3","0","5","0","3","3","","6","2","0.15000000000000002","287.6","262.39","736.5","0.15","0","1","1","8.808136574074075","10.929895804398148","5","4","3","0","0","0","0","0","1","1704.602851596729"
"F","48","false","true","usa","523146","17","8","128.5","4","0","4","0","4","4","","8","4","0.25","203.2","305.19","568.1","0.15","0","1","1","10.177291666666667","10.311271093750001","3.5","2.5","4","0","0","0","0","0","0","1591.7904877896194"
"F","42","true","true","usa","523158","21.5","8","161.5","3","0","5","0","3","3","","6","2","","378.71","378.71","923","0.05","1","1","1","7.15400462962963","7.425213165509259","6","5","3","0","0","0","0","0","1","1830.4350192385884"
"F","49","false","true","usa","523209","16.5","8","124","4","0","4","0","4","3","1","7","4","0.2","314.58000000000004","333.855","380","","1","1","1","7.647951388888889","7.8318300347222225","5","3","4","0","0","2","0","0","0","1766.074274309203"
"F","33","true","false","canada","523228","14.5","8","107.5","4","0","4","0","4","3","","6","4","0.2","458.59","411.024","606.5","0.05","1","1","1","3.6509722222222223","5.003295775462963","4","2.5","3","0","0","1","0","0","0","2691.5672497235023"
"F","42","false","false","usa","523231","20.5","8","151.5","4","0","4","0","4","4","","8","4","","378.425","378.425","531.5","","0.5","1","1","8.312181712962962","8.572228587962963","4","2.5","4","0","0","0","0","0","1","2622.916480172023"
"F","37","false","false","usa","523256","20","8","148.5","3","0","5","0","3","2","","4","3","0.1","357.13","357.13","1512","","0","1","1","8.817239583333333","8.370094733796297","4","4","2","0","0","1","0","0","0","1948.088542582232"
"F","39","true","false","usa","523271","13.5","8","98.5","3","0","5","0","3","3","","6","3","","676.08","676.08","119","","0","1","1","8.861631944444444","9.145816319444444","2","1","3","0","0","0","0","0","1","3404.0273786135745"
"F","51","true","false","canada","523273","13","8","97","2","0","6","0","2","1","","2","2","","462.18","462.18","1026","","0","1","1","7.4330439814814815","9.221574016203704","2","6","1","0","0","0","0","0","0","2491.7587624370462"
"F","35","false","false","usa","523290","17.5","8","128","3","0","5","0","3","2","","4","3","","83.02","83.02","123","","0.5","1","1","6.810792824074074","8.960156539351852","2.5","1","2","0","0","1","0","0","0","448.2737893331304"
"F","59","true","false","usa","523299","13","8","97.5","1","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"F","39","false","true","usa","523301","15","8","112","3","0","5","0","3","3","","6","3","","487.86","487.86","558","","0","1","1","6.900462962962963","7.133769733796297","6","2","3","0","0","1","0","0","1","3076.6045437646003"
"F","29","false","false","usa","523335","14.5","8","109","3","0","5","0","3","3","","6","2","","180","180","910.9","0.05","1","1","1","6.298263888888889","6.707824652777778","5","5","3","0","0","0","0","0","0","1228.8992991777188"
"F","38","true","true","usa","523338","21","9","154","4","0","5","0","4","4","","8","4","","142.62","142.62","803.65","0.1","1","1","1","8.128113425925926","8.25413660300926","4","2.5","4","0","0","2","0","0","0","808.1886835913562"
"F","40","false","false","usa","523392","11.5","10","86.5","3","0","7","0","3","3","","6","2","0.1","414.15","372.735","575","","0","1","1.5","7.028275462962963","8.754376591435186","3","2","3","0","0","0","0","0","0","1727.878642525524"
"F","32","false","false","usa","523395","16","8","116","3","0","5","0","3","3","","6","3","0.1","434.65","391.185","592","","1","1","1","7.120451388888889","7.378316493055555","3","2","3","0","0","1","0","0","1","2449.6394035300286"
"F","54","true","true","usa","523442","13.5","8","103","4","0","4","0","4","3","","6","4","","219.38","219.38","538.5","","1","1","1","6.624583333333334","7.293579427083333","4","3.5","3","0","0","1","0","0","1","1181.9491908859802"
"F","57","false","false","usa","523454","14.5","8","107","3","0","5","0","3","3","","6","3","0.05","288.1","288.1","793","0.1","1","1","1","10.168414351851851","10.331116435185185","8","6","3","0","0","1","0","0","0","1715.723685872352"
"F","50","true","false","canada","523465","10.5","8","79","3","0","5","1","3","3","","6","2","0.1","95.74","95.74","875.5","","0","1","1","7.141516203703704","6.379494849537037","2","2","3","0","0","1","0","1","0","596.6584857979307"
"F","40","false","false","usa","523474","17","9","127","4","0","5","0","4","4","","8","4","","223.67000000000002","223.67000000000002","209","","0.5","1","1","8.920671296296296","9.070028587962963","3.5","2","4","0","0","0","0","0","2","1598.086128880529"
"F","41","false","false","usa","523484","13.5","8","102.5","5","0","3","0","5","4","","8","3","0.1","551.745","540.9259999999999","196","0.15","1","1","1","7.7844039351851855","6.165293981481481","2","1","4","0","0","1","0","0","2","2658.6494759565117"
"F","71","true","false","usa","523503","10","9","76","1","0","8","0","1","1","","2","0","","275.64","551.28","","","1","2","","168.99217592592592","","8","","1","0","0","0","0","0","0","781.1816548657664"
"F","48","false","false","usa","523505","13","8","95","5","0","3","0","5","3","","6","5","","461.71","461.71","508","","0","1","1","5.435868055555556","5.665701909722222","5","2","3","0","0","1","0","0","0","2143.7254768390544"
"M","38","false","true","usa","523511","14","8","105","3","0","5","0","3","2","","4","1","0.15","355.88500000000005","308.9755","494","","0","1","1","186.94333912037038","8.628287037037037","7.5","2","2","0","0","0","0","0","1","1948.142025779318"
"F","54","true","true","usa","523513","10","8","76","3","0","5","0","3","3","","6","3","0.1","215.36","206.47","606","","1","1","1","6.539884259259259","6.678804571759259","4","3","3","0","0","0","0","0","0","1148.4773728682328"
"F","29","false","false","usa","523517","8.5","8","63","2","0","6","0","2","1","","2","2","0.1","377.7","377.7","1340.5","","1","1","1","6.562615740740741","4.4534698206018515","17","13.5","1","0","0","0","0","0","0","2410.706095137221"
"F","28","false","false","usa","523526","13","10","96","1","0","9","0","1","1","","2","1","","1790.06","7160.24","364","","1","4","4","11.649907407407408","11.869144907407408","3","1","1","0","0","0","0","0","0","2637.9405362685484"
"M","59","false","true","usa","523546","10.5","8","77.5","3","0","5","0","3","2","","4","2","","198.325","198.325","821.5","","0.5","1","1","6.691701388888889","5.799881828703704","2","4","2","0","0","0","0","0","0","1090.5974031752066"
"M","46","true","false","usa","523559","13.5","8","97","3","0","5","0","3","3","","6","2","","303.45","303.45","760","","0","1","1","5.195046296296296","6.4188105613425925","4","5.5","3","0","0","0","0","0","0","2014.3699157800656"
"F","46","true","true","usa","523612","18.5","8","139","5","0","3","0","5","2","","4","5","","625.1600000000001","625.1600000000001","404","","0","1","1","5.0262268518518525","5.434777777777778","2.5","2","2","0","0","1","0","0","0","3343.74910941906"
"F","44","true","true","canada","523619","7.5","8","56.5","2","0","6","0","2","","1","1","2","","130.66","261.32","1550.5","0.15","1","2","1.5","8.40236111111111","10.321097916666666","","8.5","1","0","0","0","0","0","0","700.2822979585172"
"F","36","true","false","usa","523657","11","8","82","2","0","6","0","2","2","","4","2","","859.9100000000001","1503.75","235","","1","1.5","1.5","7.003778935185185","7.2422700810185185","3","1.5","2","0","0","0","0","0","0","2972.288100762293"
"M","54","true","false","usa","523666","21.5","8","157.5","4","0","4","0","4","4","","8","4","0.2","584.92","508.83624999999995","243","","0","1","1","7.576857638888889","7.795650086805555","4","2.5","4","0","0","1","0","0","0","3073.3429460388315"
"F","42","true","true","canada","523686","7","8","55","2","0","6","0","2","2","","4","2","","455.06000000000006","455.06000000000006","503.27500000000003","0.15","1","1","1","9.598761574074075","9.813918344907407","3","1.5","2","0","0","1","0","0","0","2349.673290987679"
"M","43","false","false","usa","523690","15","8","113.5","4","0","4","0","4","1","1","3","4","0.1","189.28000000000003","189.28000000000003","718.5","0.1","0.5","1","1","6.595549768518518","10.764349623842593","8","5.5","2","0","0","1","0","0","1","1367.9527899362115"
"F","59","true","true","usa","523700","12.5","8","94.5","1","0","7","0","1","1","","2","1","","156.24","312.48","1346.4","0.1","0","2","2","10.756539351851853","10.868983622685185","2","1","1","0","0","1","0","0","0","560.6266331242235"
"F","43","false","false","usa","523710","19","9","143","3","0","6","0","3","3","","6","3","","408.04","408.04","344","","0","1","1","6.606979166666667","6.8083052083333335","7","5","3","0","0","0","0","0","0","2325.7612426945925"
"F","43","true","true","usa","523715","10.5","8","78.5","3","1","4","0","2","1","","2","2","","149.96","149.96","513","","1","1","1","8.056979166666666","6.413813802083334","3","4","1","0","0","0","0","0","0","759.7400547169242"
"F","41","false","false","usa","523717","19","9","146","6","0","3","0","6","6","","12","6","0.1","599.1949999999999","570.3824999999999","244.5","0.3","0","1","1","7.871469907407407","8.055970688657407","3","1.5","6","0","0","0","0","0","0","2496.7152527413523"
"F","75","true","false","usa","523729","7.5","8","57","1","0","7","0","1","","","0","1","","","","314","","","","1","","6.587037037037037","","2","0","0","0","0","0","0","0",""
"F","55","true","true","canada","523735","18","9","134","4","0","5","0","4","3","","6","4","0.3","920.57","1841.14","549","0.2","0","2","2","6.669849537037037","7.746691493055556","4","3","3","0","0","0","0","0","0","2655.267404230429"
"F","25","false","false","usa","523746","8.5","8","66","2","0","6","0","2","2","","4","1","0.15","724.905","666.8565000000001","199","","0.5","1","1","8.474270833333334","8.36307806712963","3.5","1","2","0","0","0","0","0","1","3683.063496990185"
"F","28","false","false","usa","523756","20.5","8","155","5","0","3","0","5","4","","8","5","0.1","368.82500000000005","346.36350000000004","339","","0.5","1","1","7.658969907407407","7.563025636574074","2","1","4","0","0","2","0","0","0","1748.7770432324407"
"F","56","true","false","canada","523768","22","8","163","3","1","4","0","2","1","","2","2","0.15","195.42","195.42","301.5","","0","1","1","3.9998958333333334","4.413076099537037","5","3","1","0","0","0","0","0","0","1149.974964567278"
"F","36","false","true","usa","523771","10.5","8","78","3","0","5","0","3","1","","2","3","0.1","455.43","910.86","2240","","1","2","2","6.23792824074074","6.382429282407408","6","5","1","0","0","0","0","0","0","1185.860431528451"
